"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"부산광역시 사상구청",부산광역시 사상구 사상로310번길110,부산광역시 사상구 덕포동 136,다목적,1,200,360도전방면,30,2019-06,051-310-4741,35.170272,128.985921,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 가야대로366번길 146,부산광역시 사상구 주례동 84-176,다목적,1,200,360도전방면,30,2019-06,051-310-4741,35.145636,129.014185,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 엄궁중로55,부산광역시 사상구 엄궁동 137-14,다목적,1,200,360도전방면,30,2019-06,051-310-4741,35.124101,128.973720,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 대동로22번길 15,부산광역시 사상구 엄궁동 25-23,다목적,1,200,360도전방면,30,2019-06,051-310-4741,35.132574,128.974013,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 운산로102번길 25-6,부산광역시 사상구 괘법동 236-16,다목적,1,200,360도전방면,30,2019-06,051-310-4741,35.166788,128.987101,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 학장로224번길 22,부산광역시 사상구 학장동 산125,다목적,1,200,360도전방면,30,2019-06,051-310-4741,35.144278,128.991641,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 엄궁북로4번길 32,부산광역시 사상구 엄궁동 253-16,다목적,1,200,360도전방면,30,2019-06,051-310-4741,35.127620,128.971642,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 엄궁북로4번길 32-10,부산광역시 사상구 엄궁동 260-1,다목적,1,200,360도전방면,30,2019-06,051-310-4741,35.127561,128.971561,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 괘감로 63,부산광역시 사상구 괘법동 532-15,다목적,3,200,360도전방면,30,2019-01,051-310-4741,35.163975,128.980969,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 모라로 129번길,부산광역시 사상구 모라3동 75,다목적,1,200,360도전방면,30,2019-06,051-310-4741,35.184668,129.001251,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 삼덕로 45번길 14,부산광역시 사상구 덕포2동 393-7,다목적,1,200,360도전방면,30,2019-06,051-310-4741,35.174775,128.981988,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 백양대로 469,부산광역시 사상구 주례1동 370-3,다목적,1,200,360도전방면,30,2019-06,051-310-4741,35.152505,129.000472,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 백양대로 437번길9,부산광역시 사상구 주례1동 333-7,다목적,1,200,360도전방면,30,2019-06,051-310-4741,35.151798,129.003993,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 양지로 48,부산광역시 사상구 주례1동 305,다목적,1,200,360도전방면,30,2019-06,051-310-4741,35.153754,129.001630,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 사상로386번길 42,부산광역시 사상구 덕포2동 365-1,다목적,1,200,360도전방면,30,2019-06,051-310-4741,35.178561,128.987818,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 삼덕로99번길38,부산광역시 사상구 덕포2동 386-3,다목적,1,200,360도전방면,30,2019-06,051-310-4741,35.174839,128.987810,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 사상로 104번길28,부산광역시 사상구 감전동 222-1,다목적,1,200,360도전방면,30,2019-06,051-310-4741,35.157328,128.990231,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 백양대로 950번가길68,부산광역시 사상구 모라1동 1323-10,다목적,1,200,360도전방면,30,2019-06,051-310-4741,35.193779,128.993716,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 백양대로 950번나길94,부산광역시 사상구 모라1동 1325,다목적,1,200,360도전방면,30,2019-06,051-310-4741,35.194791,128.994699,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 사상로 433번길 38,부산광역시 사상구 모라1동 713-11,다목적,1,200,360도전방면,30,2019-06,051-310-4741,35.183617,128.984066,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 엄궁로 179번길13,부산광역시 사상구 엄궁동 42-12,다목적,1,200,360도전방면,30,2019-06,051-310-4741,35.128862,128.974820,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 학감대로 267번길43,부산광역시 사상구 감전동 118-13,다목적,1,200,360도전방면,30,2019-06,051-310-4741,35.155107,128.988575,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 삼덕로 73번길13,부산광역시 사상구 덕포2동 405-5,다목적,1,200,360도전방면,30,2019-06,051-310-4741,35.174489,128.985013,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 학감대로 49,부산광역시 사상구 학장동 168-15,다목적,1,200,360도전방면,30,2019-06,051-310-4741,35.137046,128.993053,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 덕상로 39,부산광역시 사상구 덕포2동 775-1,다목적,4,200,360도전방면,30,2019-06,051-310-4741,35.175189,128.989827,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 대동로 34-16,부산광역시 사상구 엄궁동 25-101,다목적,1,200,360도전방면,30,2019-06,051-310-4741,35.134100,128.974113,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 삼덕로5번길171,부산광역시 사상구 삼락동 365-8,다목적,1,200,360도전방면,30,2019-06,051-310-4741,35.181646,128.979126,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 엄궁로70-7,부산광역시 사상구 엄궁동 680-4,다목적,1,200,360도전방면,30,2019-06,051-310-4741,35.122947,128.972966,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 백양대로 902번길32-3,부산광역시 사상구 모라1동 334,다목적,1,200,360도전방면,30,2019-06,051-310-4741,35.186897,128.992478,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 백양대로 700번길 18-8,부산광역시 사상구 덕포1동 107-1,다목적,1,200,360도전방면,30,2019-06,051-310-4741,35.168752,128.989154,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 사상로 331,부산광역시 사상구 덕포동 403-5,다목적,1,200,360도전방면,30,2019-06,051-310-4741,35.171610,128.984963,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 백양대로 804번길42-55,부산광역시 사상구 덕포2동 산8-41,다목적,1,200,360도전방면,30,2019-06,051-310-4741,35.178881,128.992227,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 사상로 223번길39,부산광역시 사상구 괘법동 527-18,다목적,1,200,360도전방면,30,2019-06,051-310-4741,35.164806,128.981115,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 주례동 294,부산광역시 사상구 주례1동 294,다목적,1,200,360도전방면,30,2019-06,051-310-4741,35.156126,129.004892,2019-09-25
"부산광역시 사상구청",,부산광역시 사상구 주례2동 223,다목적,1,200,360도전방면,30,2019-06,051-310-4741,35.153358,129.010856,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 엄궁남로22,부산광역시 사상구 엄궁동 186-4번지,다목적,1,200,360도전방면,30,2019-06,051-310-4741,35.125145,128.970375,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 사상로 277번길 50,부산광역시 사상구 삼락동 417-12번지,다목적,1,200,360도전방면,30,2019-06,051-310-4741,35.170137,128.979788,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 백양대로646번가길8,부산광역시 사상구 괘법동 159-1,다목적,1,200,360도전방면,30,2019-06,051-310-4741,35.164729,128.990068,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 사상로 238번길7,부산광역시 사상구 괘법동 826-3,다목적,1,200,360도전방면,30,2019-06,051-310-4741,35.166133,128.983633,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 낙동대로915번길26,부산광역시 사상구 감전동 500-1,다목적,1,200,360도전방면,30,2019-06,051-310-4741,35.142221,128.968091,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 가야대로277번길30,부산광역시 사상구 주례 1동 336,다목적,1,200,360도전방면,30,2019-06,051-310-4741,35.152309,129.003339,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 엄궁북로 4번안길78,부산광역시 사상구 엄궁동 124번지,다목적,1,200,360도전방면,30,2019-06,051-310-4741,35.125018,128.973751,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 감전동 205,부산광역시 사상구 감전동 205,다목적,1,200,360도전방면,30,2019-06,051-310-4741,35.155811,128.990987,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 사상로500번길 15,부산광역시 사상구 모라1동 984-2,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.188747,128.989309,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 광장로87번길 97,부산광역시 사상구 괘법동 266-4,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.166650,128.984236,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 가야대로318번길 59,부산광역시 사상구 주례2동 94-7,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.147736,129.007761,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 주례로93,부산광역시 사상구 주례3동 530-1,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.146443,129.006012,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 학감대로133번길 43,부산광역시 사상구 학장동 453-2,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.142086,128.985488,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 엄궁북로4번가길 88,부산광역시 사상구 엄궁동 229-3,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.125435,128.972225,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 엄궁중로15,부산광역시 사상구 엄궁동 633-15,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.126826,128.970627,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 낙동대로776번길 19,부산광역시 사상구 엄궁동 512-3,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.129479,128.972369,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 덕상로72번길 22,부산광역시 사상구 덕포2동 24-58,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.177135,128.990799,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 백양대로907번길 9-3,부산광역시 사상구 모라동 448-2,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.187092,128.990202,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 대동로34-16,부산광역시 사상구 엄궁동 25-89,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.132420,128.974752,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 가야대로344번길 90,부산광역시 사상구 주례2동 166-52,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.146666,129.009257,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 낙동대로150번길 34,부산광역시 사상구 삼락동 72-18,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.192611,128.985443,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 사상로478번길 26,부산광역시 사상구 모라1동 920,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.186699,128.988889,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 백양대로646번나길 21,부산광역시 사상구 괘법동 468,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.163566,128.989428,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 사상로368번길 52,부산광역시 사상구 덕포2동385-17,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.176801,128.987866,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 낙동대로1254,부산광역시 사상구 삼락동 414-1,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.172396,128.977094,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 새벽시장로46,부산광역시 사상구 감전동 683-3,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.155504,128.978791,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 사상로115,부산광역시 사상구 감전동 117-1,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.156964,128.989182,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 양지로8번길 29,부산광역시 사상구 주례1동312-12,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.154273,129.005384,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 백양대로455번길 15,부산광역시 사상구 주례1동 390,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.151732,129.001717,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 가야대로330번길 16,부산광역시 사상구 주례2동 92-3,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.150022,129.008788,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 가야대로306번길 29,부산광역시 사상구 주례3동 125-4,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.148925,129.006202,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 대동로131번길 23,부산광역시 사상구 학장동 575-3,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.141037,128.980879,2019-09-25
"부산광역시 사상구",부산광역시 사상구 사상로277번길 55,부산광역시 사상구 삼락동 418-17,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.170114,128.979348,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 백양대로 955-9,부산광역시 사상구 모라동 1344-1,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.191694,128.991327,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 사상로263-13,부산광역시 사상구 덕포1동 429-23,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.168685,128.981413,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 사상로148번길 48,부산광역시 사상구 감전동 110-14,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.159346,128.989734,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 백양대로501번길13,부산광역시 사상구 주례동891-1,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.153376,128.997492,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 주감로205,부산광역시 사상구 주례동 209-2,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.151516,129.008068,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 냉정로3-2,부산광역시 사상구 주례동 598-6,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.147412,129.000819,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 학장로 236번길3,부산광역시 사상구 학장동 213-7,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.144857,128.992215,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 삼덕로46번길 80,부산광역시 사상구 삼락동 417-15,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.170472,128.980836,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 백양대로703번길 55,부산광역시 사상구 덕포동113-6,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.168113,128.987347,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 사상로 405,부산광역시 사상구 덕포동 247-8,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.171086,128.983424,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 사상로 194,부산광역시 사상구 괘법동 546-11,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.170135,128.985481,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 학감대로 149-10,부산광역시 사상구 학장동 826-6,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.144668,128.987539,2019-09-25
"부산광역시 사상구청",,부산광역시 사상구 감전동 873-14,다목적,1,200,360도전방면,30,2019-01,051-310-4741,35.169382,128.984815,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 주감로 231,부산광역시 사상구 주례동_218-5,다목적,2,200,360도전방면,30,2019-01,051-310-4741,35.151768,129.011190,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 삼덕로 24,부산광역시 사상구 삼락동 409-17,다목적,3,200,360도전방면,30,2019-01,051-310-4741,35.172783,128.979117,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 백양대로768번길 21,부산광역시 사상구 덕포동 792,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.173697,128.989565,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 사상로 163번길 23,부산광역시 사상구 괘법동 558-14,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.160308,128.985316,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 백양대로 527,부산광역시 사상구 주례동 1010-4,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.155092,128.994818,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 새벽시장로57번길 7-22,부산광역시 사상구 감전동 129-46,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.155735,128.980078,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 학장로216번길 3,부산광역시 사상구 학장동 203-9,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.144012,128.990145,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 엄궁남로 17,부산광역시 사상구 엄궁동183-2,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.125417,128.969151,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 주례로 127,부산광역시 사상구 주례동595-7,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.146164,129.002576,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 사상로 475-10,부산광역시 사상구 모라동 1310-2,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.186803,128.986394,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 운산로 77-1,부산광역시 사상구 덕포동 752-3,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.167499,128.984649,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 주례로 34번길 25,부산광역시 사상구 주례동 산54-23,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.147966,129.010081,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 낙동대로 1234번길 24,부산광역시 사상구 삼락동 438,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.170298,128.978538,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 괘감로 132,부산광역시 사상구 감전동 119-1,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.156487,128.987382,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 모라로 110번길 60,부산광역시 사상구 모라동 1243-13,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.184295,128.993962,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 대동로 87,부산광역시 사상구 학장동 산148-3,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.137812,128.977749,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 사상로 223번길 100,부산광역시 사상구 괘법동 520-41,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.167192,128.979579,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 백양대로 768번길63-6,부산광역시 사상구 덕포동 35-5,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.174394,128.991204,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 대동로 69,부산광역시 사상구 학장동 산149-3,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.136310,128.975817,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 엄궁로 99번길8,부산광역시 사상구 엄궁동 677-14,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.124827,128.975658,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 광장로 87번길 30,부산광역시 사상구 괘법동576,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.163893,128.985995,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 백양대로431-1,부산광역시 사상구 주례동 333-43,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.152465,129.004478,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 엄궁로 190,부산광역시 사상구 엄궁동 35-13,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.129906,128.974203,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 모라로 192번길 136,부산광역시 사상구 모라동 75-5,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.182083,129.001984,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 학감대로 89,부산광역시 사상구 학장동 183-7,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.139381,128.990905,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 엄궁로 146-11,부산광역시 사상구 엄궁동 669-4,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.128013,128.980051,2019-09-25
"부산광역시 사상구청",,부산광역시 사상구 덕포동 763,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.178160,128.988895,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 백양대로 442,부산광역시 사상구 주례동 340,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.152877,129.003462,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 새벽시장로56번길 30,부산광역시 사상구 감전동 586-1,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.153902,128.979331,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 학감대로 49번길 54-16,부산광역시 사상구 학장동 168-9,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.135783,128.991750,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 사상로 309번길 39,부산광역시 사상구 삼락동 462,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.172476,128.981318,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 사상로 342번길 16,부산광역시 사상구 덕포동 405-1,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.174884,128.985775,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 사상로 565번길 15,부산광역시 사상구 모라동 271-13,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.194638,128.989464,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 모라로 192번길20-21,부산광역시 사상구 모라동 75-3,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.183684,129.000961,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 양지로 18,부산광역시 사상구 주례동 314,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.154059,129.004295,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 학감대로 39번길 67-2,부산광역시 사상구 학장동 826-23,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.138989,128.992179,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 사상로 289-5,부산광역시 사상구 덕포1동 422-13,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.170405,128.982212,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 백양대로 950번나길36,부산광역시 사상구 모라1동 203,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.192226,128.993676,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 사상로 224번길 10,부산광역시 사상구 괘법동 272-2,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.165265,128.983944,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 백양대로 497,부산광역시 사상구 주례동 970,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.153613,128.998049,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 백양대로506번길 70,부산광역시 사상구 주례동 945-2,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.151520,128.998409,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 백양대로561번길 30,부산광역시 사상구 감전동 351,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.156828,128.992002,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 낙동대로1210번길 17,부산광역시 사상구 괘법동 516-69,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.167975,128.977631,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 광장로 103-1,부산광역시 사상구 괘법동 308-1,다목적,1,200,360도전방면,30,2019-05,051-310-4741,35.162879,128.987801,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 백양대로 660,부산광역시 사상구 괘법동 228-8,다목적,1,200,360도전방면,30,2019-05,051-310-4741,35.166181,128.989898,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 백양대로686번길12,부산광역시 사상구 덕포동 110-7,다목적,1,200,360도전방면,30,2019-05,051-310-4741,35.168075,128.989258,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 학감대로 88,부산광역시 사상구 학장동 187,다목적,1,200,360도전방면,30,2019-07,051-310-4741,35.140041,128.991319,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 학장동 산129-3,부산광역시 사상구 학장동 산129-3,다목적,1,200,360도전방면,30,2019-07,051-310-4741,35.144701,128.991007,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 광장로17,부산광역시 사상구 괘법동 531-2,다목적,3,200,360도전방면,30,2019-07,051-310-4741,35.163168,128.979059,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 새벽로121번길 86,부산광역시 사상구 감전동174,다목적,1,200,360도전방면,30,2019-07,051-310-4741,35.152923,128.977722,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 광장로105번길 39-22,부산광역시 사상구 괘법동 452-1,다목적,3,200,360도전방면,30,2019-07,051-310-4741,35.165530,128.988233,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 백양대로494번길 59-14,부산광역시 사상구 주례동 953-5,다목적,1,200,360도전방면,30,2019-07,051-310-4741,35.155619,128.998257,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 대동로 147-8,부산광역시 사상구 학장동 610-1,다목적,3,200,360도전방면,30,2019-07,051-310-4741,35.141050,128.983002,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 냉정로 41,부산광역시 사상구 주례동 519-23,다목적,4,200,360도전방면,30,2019-07,051-310-4741,35.148747,129.004659,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 주례로 25,부산광역시 사상구 주례동 166-66,다목적,4,200,360도전방면,30,2019-07,051-310-4741,35.148663,129.011654,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 새벽시장로 25,부산광역시 사상구 감전동 127-19,다목적,4,200,360도전방면,30,2019-07,051-310-4741,35.155871,128.976987,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 사상로233번길 29,부산광역시 사상구 괘법동 525-1,다목적,3,200,360도전방면,30,2019-07,051-310-4741,35.165708,128.980973,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 백양대로 933-14,부산광역시 사상구 모라1동 1351-7,다목적,3,200,360도전방면,30,2019-07,051-310-4741,35.189746,128.990722,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 사상로426번길 10,부산광역시 사상구 모라1동 724-3,다목적,3,200,360도전방면,30,2019-07,051-310-4741,35.182382,128.986857,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 사상로386번길 16,부산광역시 사상구 모라1동 724-3,다목적,3,200,360도전방면,30,2019-07,051-310-4741,35.178852,128.986006,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 냉정로 120,부산광역시 사상구 주례2동 55-139,다목적,4,200,360도전방면,30,2019-07,051-310-4741,35.149520,129.012849,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 광장로 96-12,부산광역시 사상구 괘법동 548-12,다목적,3,200,360도전방면,30,2019-07,051-310-4741,35.161389,128.987131,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 백양대로 768번길 96-10,부산광역시 사상구 덕포동 737,다목적,1,200,360도전방면,30,2019-08,051-310-4741,35.173350,128.991903,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 가야대로196번길 63,부산광역시 사상구 학장동 288-7,다목적,1,200,360도전방면,30,2019-08,051-310-4741,35.146796,128.994306,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 사상로223번길 62,부산광역시 사상구 괘법동521-6,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.165048,128.979538,2019-09-25
"부산광역시 사상구청",부산광역시 사상구 운산로112,부산광역시 사상구 괘법동226-18,다목적,1,200,360도전방면,30,2019-12,051-310-4741,35.166894,128.988058,2019-09-25
