"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"부산광역시 사하구청",부산광역시 사하구 감천로21번길 9(감천1동),부산광역시 사하구 감천1동 582-8,생활방범,1,200,360도전방면,30,,051-220-4341,35.0921121,128.9954239,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 감천로89번길 16(감천1동),부산광역시 사하구 감천1동 502-33,생활방범,1,200,360도전방면,30,,051-220-4341,35.08924282,129.0021428,2019-09-17
"부산광역시 사하구청",,부산광역시 사하구 다대2동 94-7,생활방범,1,200,360도전방면,30,,051-220-4341,35.0631219,128.9874426,2019-09-17
"부산광역시 사하구청",,부산광역시 사하구 당리동 산 76-4,생활방범,1,200,360도전방면,30,,051-220-4341,35.1057011,128.9772716,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 몰운대1길 53(다대1동),부산광역시 사하구 다대1동 469-1,생활방범,1,200,360도전방면,30,,051-220-4341,35.04533576,128.969219,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 하신번영로 434-6(하단2동),부산광역시 사하구 하단2동 1217-1,생활방범,1,200,360도전방면,30,,051-220-4341,35.119708,128.962657,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 다대로 400(다대2동),부산광역시 사하구 다대동 113-7,생활방범,1,200,360도전방면,30,,051-220-4341,35.06777434,128.9777362,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 장림로161번길 20(장림1동),부산광역시 사하구 장림1동 1137-2,생활방범,1,200,360도전방면,30,,051-220-4341,35.0841574,128.9675895,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 동 매로(하단1동),부산광역시 사하구 하단1동 606,생활방범,1,200,360도전방면,30,,051-220-4341,35.103359,128.960876,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 다대로130번길 114(신평1동),부산광역시 사하구 신평1동 161-215,생활방범,1,200,360도전방면,30,,051-220-4341,35.09292498,128.975753,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 두송로 187(구평동),부산광역시 사하구 구평동 435-140,생활방범,1,200,360도전방면,30,,051-220-4341,35.07021921,128.9873842,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 감천로42번길 17(감천1동),부산광역시 사하구 감천1동 783-7,생활방범,1,200,360도전방면,30,,051-220-4341,35.089875,128.9966499,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 승학로71번안길 32(당리동),부산광역시 사하구 당리동 86-3,생활방범,1,200,360도전방면,30,,051-220-4341,35.10611752,128.9764427,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 두송로 202(구평동),부산광역시 사하구 구평동 산 98-6,생활방범,1,200,360도전방면,30,,051-220-4341,35.07017157,128.9887511,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 낙동대로504번길 10(하단2동),부산광역시 사하구 하단동 509-1,생활방범,1,200,360도전방면,30,,051-220-4341,35.10957267,128.9672483,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 낙동대로140번길 89(괴정2동),부산광역시 사하구 괴정2동 191-7,생활방범,1,200,360도전방면,30,,051-220-4341,35.10557863,129.0050777,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 승학로161번길 32(괴정4동),부산광역시 사하구 괴정4동 1076-7,생활방범,1,200,360도전방면,30,,051-220-4341,35.1032412,128.9844005,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 대티로63번길 (괴정2동),부산광역시 사하구 괴정2동 193-119,생활방범,1,200,360도전방면,30,,051-220-4341,35.1071468,129.005069,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 사하로125번길 16(감천1동),부산광역시 사하구 감천1동 830-12,생활방범,1,200,360도전방면,30,,051-220-4341,35.092232,128.9927834,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 낙동대로135번안길 15(괴정2동),부산광역시 사하구 괴정2동 303-12,생활방범,1,200,360도전방면,30,,051-220-4341,35.10244363,129.0004304,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 낙동대로135번길 39(괴정2동),부산광역시 사하구 괴정2동 354-130,생활방범,1,200,360도전방면,30,,051-220-4341,35.10188546,129.002576,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 사하로166번길 20(괴정3동),부산광역시 사하구 괴정3동 458-53,생활방범,1,200,360도전방면,30,,051-220-4341,35.0959705,128.994992,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 낙동대로295번길 11(괴정4동),부산광역시 사하구 괴정4동 550-2,생활방범,1,200,360도전방면,30,,051-220-4341,35.09883565,128.9846225,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 낙동대로309번길 27(괴정4동),부산광역시 사하구 괴정4동 568-16,생활방범,1,200,360도전방면,30,,051-220-4341,35.0983878,128.982807,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 승학로131번길 43(당리동),부산광역시 사하구 당리동 354-2,생활방범,1,200,360도전방면,30,,051-220-4341,35.10553635,128.9835523,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 괴정로37(하단1동),부산광역시 사하구 하단1동 113-12,생활방범,1,200,360도전방면,30,,051-220-4341,35.10318653,128.9684897,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 낙동대로457번길 32(하단1동),부산광역시 사하구 하단동 614-2,생활방범,1,200,360도전방면,30,,051-220-4341,35.1049737,128.9669842,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 낙동대로536번길 18(하단2동),부산광역시 사하구 하단2동 496-3,생활방범,1,200,360도전방면,30,,051-220-4341,35.11214158,128.9659667,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 낙동남로1373번길 24(하단2동),부산광역시 사하구 하단동 517-1,생활방범,1,200,360도전방면,30,,051-220-4341,35.10758075,128.9620418,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 신산북로57번길 6(신평1동),부산광역시 사하구 신평1동 290-1,생활방범,1,200,360도전방면,30,,051-220-4341,35.09133232,128.9708505,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 하신중앙로 180-6(신평2동),부산광역시 사하구 신평2동 408-8,생활방범,1,200,360도전방면,30,,051-220-4341,35.095109,128.9626656,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 다대로277번길 96(장림2동),부산광역시 사하구 장림2동 26-2,생활방범,1,200,360도전방면,30,,051-220-4341,35.07572222,128.9810851,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 원양로356번안길 27(감천1동),부산광역시 사하구 감천1동 264-5,생활방범,1,200,360도전방면,30,,051-220-4341,35.082317,129.0078987,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 원양로356번길 107(감천1동),부산광역시 사하구 감천1동 316-8,생활방범,1,200,360도전방면,30,,051-220-4341,35.08070109,129.0101649,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 장평로420번길 19(괴정1동),부산광역시 사하구 괴정1동 542-28,생활방범,1,200,360도전방면,30,,051-220-4341,35.09565592,128.9853042,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 승학로172(괴정4동),부산광역시 사하구 괴정4동 1082-15,생활방범,1,200,360도전방면,30,,051-220-4341,35.10103652,128.9842811,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 승학로31번길 1(당리동),부산광역시 사하구 당리동 309-5,생활방범,1,200,360도전방면,30,,051-220-4341,35.106978,128.972746,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 낙동대로520번길 11(하단2동),부산광역시 사하구 하단2동 496-30,생활방범,1,200,360도전방면,30,,051-220-4341,35.11111076,128.9664299,2019-09-17
"부산광역시 사하구청",,부산광역시 사하구 다대1동 1549-1,생활방범,1,200,360도전방면,30,,051-220-4341,35.051681,128.961078,2019-09-17
"부산광역시 사하구청",,부산광역시 사하구 다대1동 1550-5,생활방범,1,200,360도전방면,30,,051-220-4341,35.051614,128.967057,2019-09-17
"부산광역시 사하구청",,부산광역시 사하구 다대2동 94-3,생활방범,1,200,360도전방면,30,,051-220-4341,35.066068,128.985905,2019-09-17
"부산광역시 사하구청",,부산광역시 사하구 다대2동 113-3,생활방범,1,200,360도전방면,30,,051-220-4341,35.067692,128.977669,2019-09-17
"부산광역시 사하구청",,부산광역시 사하구 다대2동 113-16,생활방범,1,200,360도전방면,30,,051-220-4341,35.061539,128.974569,2019-09-17
"부산광역시 사하구청",,부산광역시 사하구 다대2동 316-10,생활방범,1,200,360도전방면,30,,051-220-4341,35.058372,128.979759,2019-09-17
"부산광역시 사하구청",,부산광역시 사하구 다대2동 85-14,생활방범,1,200,360도전방면,30,,051-220-4341,35.066165,128.980539,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 옥천로24번길 49(감천2동),부산광역시 사하구 감천2동 산99-31,생활방범,1,200,360도전방면,30,,051-220-4341,35.0900374,129.0074505,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 사리로8번길 28(괴정2동),부산광역시 사하구 괴정2동 380-1,생활방범,1,200,360도전방면,30,,051-220-4341,35.10070513,129.0013661,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 회화나무길 113 (괴정3동),부산광역시 사하구 괴정3동 260-317,생활방범,1,200,360도전방면,30,,051-220-4341,35.1011009,128.9942098,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 낙동대로563번길 9(하단2동),부산광역시 사하구 하단2동 478-3,생활방범,1,200,360도전방면,30,,051-220-4341,35.1135769,128.9621724,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 장림시장5길 155(장림2동),부산광역시 사하구 장림2동 349-21,생활방범,1,200,360도전방면,30,,051-220-4341,35.08012342,128.9691535,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 낙동대로 581(하단2동),부산광역시 사하구 하단2동 1217-2,생활방범,1,200,360도전방면,30,,051-220-4341,35.1155457,128.9612457,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 낙동대로 353(당리동),부산광역시 사하구 당리동 340-1,생활방범,1,200,360도전방면,30,,051-220-4341,35.10081419,128.9784771,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 대티로41번길 40(괴정2동),부산광역시 사하구 괴정2동 194-5,생활방범,1,200,360도전방면,30,,051-220-4341,35.1073788,129.0039377,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 사리로20(괴정2동),부산광역시 사하구 괴정2동 305-7,생활방범,1,200,360도전방면,30,,051-220-4341,35.10158388,128.9994271,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 낙동대로280번길 8(괴정1동),부산광역시 사하구 괴정1동 764,생활방범,1,200,360도전방면,30,,051-220-4341,35.09975502,128.9863729,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 제석로18번길 48(당리동),부산광역시 사하구 당리동 326-1,생활방범,1,200,360도전방면,30,,051-220-4341,35.10276193,128.9735413,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 낙동대로451번길 21(하단1동),부산광역시 사하구 하단1동 619-10,생활방범,1,200,360도전방면,30,,051-220-4341,35.10423161,128.969805,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 낙동대로535번길 34(하단2동),부산광역시 사하구 하단2동 487-5,생활방범,1,200,360도전방면,30,,051-220-4341,35.1114006,128.9627826,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 다대로83번길 50(신평1동),부산광역시 사하구 신평1동 100-15,생활방범,1,200,360도전방면,30,,051-220-4341,35.0935627,128.9805134,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 다대로 393(다대2동),부산광역시 사하구 다대2동 82-5,생활방범,1,200,360도전방면,30,,051-220-4341,35.06793105,128.979178,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 감천로37번길 16(감천1동),부산광역시 사하구 감천1동 667-1,생활방범,1,200,360도전방면,30,,051-220-4341,35.09180867,128.996776,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 감천로73번길 40(감천1동),부산광역시 사하구 감천1동,생활방범,1,200,360도전방면,30,,051-220-4341,35.09129444,129.0004168,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 사하로141번나길 11(괴정1동),부산광역시 사하구 괴정1동 494-18,생활방범,1,200,360도전방면,30,,051-220-4341,35.09412941,128.9915608,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 낙동대로244번길 9(괴정1동),부산광역시 사하구 괴정1동 912-6,생활방범,1,200,360도전방면,30,,051-220-4341,35.0999142,128.9902187,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 오작로78번길 2-2(괴정2동),부산광역시 사하구 괴정2동 378-76,생활방범,1,200,360도전방면,30,,051-220-4341,35.0992368,129.0014304,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 낙동대로164번길 28(괴정3동),부산광역시 사하구 괴정동 378-132,생활방범,1,200,360도전방면,30,,051-220-4341,35.103691,128.9978628,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 낙동대로 99(괴정2동),부산광역시 사하구 괴정동 349-14,생활방범,1,200,360도전방면,30,,051-220-4341,35.104218,129.0048591,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 감천로117번길 50(감천1동),부산광역시 사하구 감천1동 541-11,생활방범,1,200,360도전방면,30,,051-220-4341,35.0896225,129.0053737,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 마하로 41(당리동),부산광역시 사하구 당리동 351-18,생활방범,1,200,360도전방면,30,,051-220-4341,35.10338898,128.9832678,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 승학로161번안길 10(괴정4동),부산광역시 사하구 괴정4동 1068-57,생활방범,1,200,360도전방면,30,,051-220-4341,35.1030996,128.985027,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 마하로12번길 22(괴정4동),부산광역시 사하구 괴정4동 1091-4,생활방범,1,200,360도전방면,30,,051-220-4341,35.10107322,128.9824792,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 제석로59번길 24(당리동),부산광역시 사하구 당리동 311-4,생활방범,1,200,360도전방면,30,,051-220-4341,35.10669066,128.9737896,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 승학로71번안길 72(당리동),부산광역시 사하구 당리동 96-24,생활방범,1,200,360도전방면,30,,051-220-4341,35.10757418,128.9775263,2019-09-17
"부산광역시 사하구청",,부산광역시 사하구 당리동 16-19,생활방범,1,200,360도전방면,30,,051-220-4341,35.111349,128.984549,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 하신중앙로239번길 59(하단1동),부산광역시 사하구 하단1동 1180-5,생활방범,1,200,360도전방면,30,,051-220-4341,35.09985201,128.9573695,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 낙동대로549번길 5(하단2동),부산광역시 사하구 하단2동 490-30,생활방범,1,200,360도전방면,30,,051-220-4341,35.112495,128.9636068,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 낙동남로1367번길 12(하단2동),부산광역시 사하구 하단2동 522-4,생활방범,1,200,360도전방면,30,,051-220-4341,35.1070115,128.9613003,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 하신번영로300번길 81(하단2동),부산광역시 사하구 하단2동 588-36,생활방범,1,200,360도전방면,30,,051-220-4341,35.1077125,128.9635321,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 다대로120번길 24(신평1동),부산광역시 사하구 신평1동 111-6,생활방범,1,200,360도전방면,30,,051-220-4341,35.0922976,128.977495,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 하신번영로161번길 36(신평2동),부산광역시 사하구 신평2동 617-7,생활방범,1,200,360도전방면,30,,051-220-4341,35.0971703,128.957942,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 비봉로 64(신평2동),부산광역시 사하구 신평2동 435-18,생활방범,1,200,360도전방면,30,,051-220-4341,35.09958791,128.9654469,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 장림로196번길 21 (장림1동),부산광역시 사하구 장림1동 321-37,생활방범,1,200,360도전방면,30,,051-220-4341,35.08162024,128.9706506,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 장림번영로104번길 63(장림2동),부산광역시 사하구 장림2동 277-3,생활방범,1,200,360도전방면,30,,051-220-4341,35.0777564,128.9762946,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 장평로41번길 19(장림2동),부산광역시 사하구 장림2동 532,생활방범,1,200,360도전방면,30,,051-220-4341,35.06899372,128.9725875,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 을숙도대로709번길 29(구평동),부산광역시 사하구 구평동 17,생활방범,1,200,360도전방면,30,2015-12,051-220-4341,35.08739517,128.9847837,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 다대동로 85(다대1동),부산광역시 사하구 다대1동 237-2,생활방범,1,200,360도전방면,30,2015-12,051-220-4341,35.058628,128.974495,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 다송로72번길 33(다대2동),부산광역시 사하구 다대2동 1582-11,생활방범,1,200,360도전방면,30,2015-12,051-220-4341,35.06054672,128.9821563,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 감천항로190번안길 9(구평동),부산광역시 사하구 구평동 293-7,생활방범,1,200,360도전방면,30,2015-12,051-220-4341,35.07668362,128.9890758,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 감천로105번길 29(감천1동),부산광역시 사하구 감천1동 522,생활방범,1,200,360도전방면,30,2015-12,051-220-4341,35.08947239,129.0033545,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 옥천로 10-1(감천1동),부산광역시 사하구 감천1동 472-1,생활방범,1,200,360도전방면,30,2015-12,051-220-4341,35.08850191,129.0060191,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 원양로356번길 71(감천1동),부산광역시 사하구 감천1동 326-26,생활방범,1,200,360도전방면,30,2015-12,051-220-4341,35.08066752,129.0084933,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 감내1로 34(감천2동),부산광역시 사하구 감천2동 16-936,생활방범,1,200,360도전방면,30,2015-12,051-220-4341,35.0905773,129.0084035,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 승학로 161(괴정4동),부산광역시 사하구 괴정4동 1083,생활방범,1,200,360도전방면,30,2015-12,051-220-4341,35.1018629,128.9842265,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 다대로 131-4(신평1동),부산광역시 사하구 신평1동 33-168,생활방범,1,200,360도전방면,30,2015-12,051-220-4341,35.0905958,128.978189,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 사하로 164(괴정3동),부산광역시 사하구 괴정3동 477-36,생활방범,1,200,360도전방면,30,2015-12,051-220-4341,35.0962379,128.9939893,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 감내1로 83-1(감천2동),부산광역시 사하구 감천2동 835-6,생활방범,1,200,360도전방면,30,2015-12,051-220-4341,35.09178771,129.0074284,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 다대로_617(다대1동),부산광역시 사하구 다대1동 680-6,생활방범,1,200,360도전방면,30,2016-11,051-220-4341,35.052448,128.971728,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 장림로_179(장림1동),부산광역시 사하구 장림1동 1004-1,생활방범,1,200,360도전방면,30,2016-11,051-220-4341,35.082473,128.969115,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 하신중앙로_265(하단1동),부산광역시 사하구 하단1동 1171,생활방범,1,200,360도전방면,30,2016-11,051-220-4341,35.101042,128.958267,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 다대낙조2길_100(다대1동),부산광역시 사하구 다대1동 1640,생활방범,1,200,360도전방면,30,2016-11,051-220-4341,35.055202,128.964538,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 다대동로72번길_11(다대1동),부산광역시 사하구 다대1동 1449-14,생활방범,1,200,360도전방면,30,2016-11,051-220-4341,35.057404,128.975736,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 오작로_100(괴정2동),부산광역시 사하구 괴정2동 354-165,생활방범,1,200,360도전방면,30,2016-11,051-220-4341,35.100933,129.003506,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 감천로73번길_8(감천1동),부산광역시 사하구 감천1동 854-1,생활방범,1,200,360도전방면,30,2016-11,051-220-4341,35.089709,129.000391,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 장평로_393(괴정4동),부산광역시 사하구 괴정4동 1206-29,생활방범,1,200,360도전방면,30,2016-11,051-220-4341,35.096726,128.981986,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 다대로385번안길_14(다대2동),부산광역시 사하구 다대2동 87,생활방범,1,200,360도전방면,30,2016-11,051-220-4341,35.067916,128.979389,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 사리로55번길_13(괴정2동),부산광역시 사하구 괴정2동 240-88,생활방범,1,200,360도전방면,30,2016-11,051-220-4341,35.104727,128.997841,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 다송로_57(다대2동),부산광역시 사하구 다대2동 3,생활방범,1,200,360도전방면,30,2016-11,051-220-4341,35.063045,128.984179,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 다대로_52(당리동),부산광역시 사하구 당리동 540-3,생활방범,1,200,360도전방면,30,2016-11,051-220-4341,35.0978988,128.9773551,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 다대낙조2길_110(다대1동),부산광역시 사하구 다대1동 1641,생활방범,1,200,360도전방면,30,2016-11,051-220-4341,35.054448,128.962466,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 하신중앙로3번길_34(장림1동),부산광역시 사하구 장림1동 971-7,생활방범,1,200,360도전방면,30,2016-11,051-220-4341,35.078026,128.962007,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 제석로95번길_99(당리동),부산광역시 사하구 당리동 산35-1,생활방범,1,200,360도전방면,30,2016-11,051-220-4341,35.110091,128.976924,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 다송로68번길_30(다대2동),부산광역시 사하구 다대2동 1577-1,생활방범,1,200,360도전방면,30,2016-11,051-220-4341,35.061448,128.982628,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 장림시장9길_58(장림1동),부산광역시 사하구 장림1동 808-1,생활방범,1,200,360도전방면,30,2016-11,051-220-4341,35.080129,128.966002,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 낙동대로_지하_141(괴정2동),부산광역시 사하구 괴정2동 328-3,생활방범,1,200,360도전방면,30,2016-11,051-220-4341,35.103441,129.000535,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 장평로133번길_34(장림2동),부산광역시 사하구 장림2동 625-21,생활방범,1,200,360도전방면,30,2016-11,051-220-4341,35.077999,128.971234,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 사하로_87(감천1동),부산광역시 사하구 감천1동 828-68,생활방범,1,200,360도전방면,30,2016-11,051-220-4341,35.089549,128.993601,2019-09-17
"부산광역시 사하구청",,부산광역시 사하구 다대1동 1595,생활방범,1,200,360도전방면,30,2016-11,051-220-4341,35.060319,128.984538,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 윤공단로_119(다대2동),부산광역시 사하구 다대1동 1586,생활방범,1,200,360도전방면,30,2016-11,051-220-4341,35.059295,128.981091,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 다대동_산_113-7(다대1동),부산광역시 사하구 다대1동 산 113-7,생활방범,1,200,360도전방면,30,2016-11,051-220-4341,35.059221,128.9649765,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 몰운대1길_14(다대1동),부산광역시 사하구 다대1동 482-3,생활방범,1,200,360도전방면,30,2016-11,051-220-4341,35.045338,128.967989,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 다산로106번길_6(다대1동),부산광역시 사하구 다대1동 1611,생활방범,1,200,360도전방면,30,2016-11,051-220-4341,35.062474,128.959499,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 윤공단로_14번길_68(다대1동),부산광역시 사하구 다대1동 962,생활방범,1,200,360도전방면,30,2016-11,051-220-4341,35.057275,128.969874,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 장림시장9길_181(장림2동),부산광역시 사하구 장림2동 615-1,생활방범,1,200,360도전방면,30,2016-11,051-220-4341,35.079272,128.969506,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 낙동대로485번길_10(하단2동),부산광역시 사하구 하단2동 516,생활방범,1,200,360도전방면,30,2016-11,051-220-4341,35.107515,128.966796,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 괴정동_619-8(괴정1동),부산광역시 사하구 괴정1동 619-59,생활방범,1,200,360도전방면,30,2016-11,051-220-4341,35.094052,128.988555,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 신산북로_11(신평2동),부산광역시 사하구 신평2동 469-2,생활방범,1,200,360도전방면,30,2016-11,051-220-4341,35.1036819,129.0053849,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 오작로_142(괴정2동),부산광역시 사하구 괴정2동 350-57,생활방범,1,200,360도전방면,30,2016-11,051-220-4341,35.0912883,128.9656252,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 몰운대1길_14(다대1동),부산광역시 사하구 다대1동 482-3,생활방범,1,200,360도전방면,30,2016-11,051-220-4341,35.0472094,128.9678997,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 몰운대1길_14(다대1동),부산광역시 사하구 다대1동 482-3,생활방범,1,200,360도전방면,30,2016-11,051-220-4341,35.046252,128.9664352,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 몰운대1길_14(다대1동),부산광역시 사하구 다대1동 482-3,생활방범,1,200,360도전방면,30,2016-11,051-220-4341,35.0461817,128.9678031,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 오작로166번길_30(괴정2동),부산광역시 사하구 괴정2동 1236,생활방범,1,200,360도전방면,30,2016-11,051-220-4341,35.1050316,129.0095238,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 장평로83번길_19(장림2동),부산광역시 사하구 장림2동 578,생활방범,1,200,360도전방면,30,2016-11,051-220-4341,35.073266,128.971966,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 하신중앙로_262(하단1동),부산광역시 사하구 하단1동 567-1,생활방범,1,200,360도전방면,30,2016-11,051-220-4341,35.101529,128.960897,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 감천항로 191(구평동),부산광역시 사하구 구평동 225,생활방범,1,200,360도전방면,30,2017-08,051-220-4341,35.07598556,128.9907558,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 감천항로192번안길 35(구평동),부산광역시 사하구 구평동 296-1,생활방범,1,200,360도전방면,30,2017-08,051-220-4341,35.0761206,128.9890583,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 감천항로 453(구평동),부산광역시 사하구 구평동 472-9,생활방범,1,200,360도전방면,30,2017-08,051-220-4341,35.05361352,128.9954203,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 원양로 409(감천1동),부산광역시 사하구 감천1동 404-5,생활방범,1,200,360도전방면,30,2017-08,051-220-4341,35.08689973,129.0048133,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 다대로 97(신평1동),부산광역시 사하구 신평1동 15-13,생활방범,1,200,360도전방면,30,2017-08,051-220-4341,35.093976,128.9780355,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 다대로83번길안길 24-1(신평1동),부산광역시 사하구 신평1동 23-59,생활방범,1,200,360도전방면,30,2017-08,051-220-4341,35.0933491,128.9819263,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 장평로299번안길 36(신평1동),부산광역시 사하구 신평1동 174-12,생활방범,4,200,360도전방면,30,2018-06,051-220-4341,35.094484,128.9722706,2019-09-17
"부산광역시 사하구청",부산광역시 사하구 신산북로43번길 62(신평1동),부산광역시 사하구 신평1동 219-4,생활방범,3,200,360도전방면,30,2018-06,051-220-4341,35.0930455,128.9711921,2019-09-17
